userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear,Extraversion_group,Agreeableness_group,Conscientiousness_group,Neuroticism_group,Openness_group,positive_emotion_score,negative_emotion_score,energy_score,complexity_score
194,27762,1,1,1,2.916666667,3.0,3.25,2.5,3.083333333,3.0,3.75,2.5,2.416666667,1.75,3.0,2.5,3.083333333,2.5,4.75,2.0,4.583333333,3.75,5.0,5.0,0.056667698,0.566773504,1.173576032,0.30446622,0.067011494,0.021738743,-0.032678677,0.966250194,296060.5176,333658.5839,0.077561625,0.959070631,1399.010703,0.456302497,2133.994488,0.650229177,138343000000.0,2524810000000000.0,0.080515011,0.860444479,0.433633757,7.004324467,7.570978466,8.865545099,4.433389305,-0.405749714,1.362964084,1.580923325,2.230943337,Low,Low,Low,Low,High,6.0021838855,1.135372316,3.730313482,0.647039118
195,27762,3,2,2,3.0,3.25,2.5,3.25,3.666666667,3.5,4.5,3.0,3.333333333,3.5,3.25,3.25,3.416666667,3.75,3.5,3.0,3.916666667,3.75,4.75,3.25,0.056667698,0.566773504,1.173576032,0.30446622,0.067011494,0.021738743,-0.032678677,0.966250194,296060.5176,333658.5839,0.077561625,0.959070631,1399.010703,0.456302497,2133.994488,0.650229177,138343000000.0,2524810000000000.0,0.080515011,0.860444479,0.433633757,7.004324467,7.570978466,8.865545099,4.433389305,-0.405749714,1.362964084,1.580923325,2.230943337,Low,High,High,High,Low,6.0021838855,1.135372316,3.730313482,0.647039118
244,27762,5,5,5,2.166666667,2.0,1.75,2.75,3.083333333,3.25,3.0,3.0,2.416666667,2.5,2.0,2.75,4.0,3.75,4.25,4.0,3.5,2.75,4.25,3.5,0.056667698,0.566773504,1.173576032,0.30446622,0.067011494,0.021738743,-0.032678677,0.966250194,296060.5176,333658.5839,0.077561625,0.959070631,1399.010703,0.456302497,2133.994488,0.650229177,138343000000.0,2524810000000000.0,0.080515011,0.860444479,0.433633757,7.004324467,7.570978466,8.865545099,4.433389305,-0.405749714,1.362964084,1.580923325,2.230943337,Low,Low,Low,High,Low,6.0021838855,1.135372316,3.730313482,0.647039118
272,27762,2,2,2,3.5,3.75,2.5,4.25,4.0,4.0,4.25,3.75,4.083333333,3.75,4.75,3.75,3.25,3.5,2.75,3.5,4.083333333,4.25,3.75,4.25,0.056667698,0.566773504,1.173576032,0.30446622,0.067011494,0.021738743,-0.032678677,0.966250194,296060.5176,333658.5839,0.077561625,0.959070631,1399.010703,0.456302497,2133.994488,0.650229177,138343000000.0,2524810000000000.0,0.080515011,0.860444479,0.433633757,7.004324467,7.570978466,8.865545099,4.433389305,-0.405749714,1.362964084,1.580923325,2.230943337,High,High,High,Low,High,6.0021838855,1.135372316,3.730313482,0.647039118
287,27762,5,5,3,1.916666667,1.5,1.75,2.5,4.25,5.0,5.0,2.75,4.166666667,4.5,3.75,4.25,3.333333333,3.5,3.0,3.5,3.916666667,4.5,3.5,3.75,0.056667698,0.566773504,1.173576032,0.30446622,0.067011494,0.021738743,-0.032678677,0.966250194,296060.5176,333658.5839,0.077561625,0.959070631,1399.010703,0.456302497,2133.994488,0.650229177,138343000000.0,2524810000000000.0,0.080515011,0.860444479,0.433633757,7.004324467,7.570978466,8.865545099,4.433389305,-0.405749714,1.362964084,1.580923325,2.230943337,Low,High,High,High,Low,6.0021838855,1.135372316,3.730313482,0.647039118
290,27762,4,3,1,3.0,2.75,1.75,4.5,3.5,2.75,4.0,3.75,3.0,2.75,3.5,2.75,2.166666667,3.0,1.75,1.75,3.166666667,3.25,1.75,4.5,0.056667698,0.566773504,1.173576032,0.30446622,0.067011494,0.021738743,-0.032678677,0.966250194,296060.5176,333658.5839,0.077561625,0.959070631,1399.010703,0.456302497,2133.994488,0.650229177,138343000000.0,2524810000000000.0,0.080515011,0.860444479,0.433633757,7.004324467,7.570978466,8.865545099,4.433389305,-0.405749714,1.362964084,1.580923325,2.230943337,Low,High,Low,Low,Low,6.0021838855,1.135372316,3.730313482,0.647039118
124,16183,4,4,4,2.5,2.0,2.25,3.25,3.5,4.0,3.5,3.0,3.083333333,3.5,3.0,2.75,3.916666667,4.0,4.0,3.75,4.25,4.5,4.25,4.0,0.27586074,0.447472527,3.126388988,0.664701826,0.057520492,0.019347667,-0.022867552,0.967297976,4215185.838,2748694.299,0.018264933,0.973141822,2051.968243,0.667740282,5052.937956,0.342816074,4915670000000.0,2.17836e+17,0.469926502,0.942667359,0.496304278,17.43415664,9.866335842,5.467818011,8.119635311,0.723910733,-5.019854779,10.63312067,2.721462554,Low,High,Low,High,High,8.9929855765,4.692831319000001,9.050948461,0.7194858184999999
184,16183,4,3,3,3.083333333,3.25,3.25,2.75,3.916666667,4.5,3.5,3.75,4.166666667,4.75,3.75,4.0,3.666666667,4.75,4.0,2.25,4.666666667,4.75,4.5,4.75,0.27586074,0.447472527,3.126388988,0.664701826,0.057520492,0.019347667,-0.022867552,0.967297976,4215185.838,2748694.299,0.018264933,0.973141822,2051.968243,0.667740282,5052.937956,0.342816074,4915670000000.0,2.17836e+17,0.469926502,0.942667359,0.496304278,17.43415664,9.866335842,5.467818011,8.119635311,0.723910733,-5.019854779,10.63312067,2.721462554,Low,High,High,High,High,8.9929855765,4.692831319000001,9.050948461,0.7194858184999999
201,16183,3,3,3,2.083333333,1.75,2.0,2.5,3.75,4.25,3.75,3.25,2.25,2.25,2.0,2.5,3.083333333,3.0,3.25,3.0,3.75,3.5,4.0,3.75,0.27586074,0.447472527,3.126388988,0.664701826,0.057520492,0.019347667,-0.022867552,0.967297976,4215185.838,2748694.299,0.018264933,0.973141822,2051.968243,0.667740282,5052.937956,0.342816074,4915670000000.0,2.17836e+17,0.469926502,0.942667359,0.496304278,17.43415664,9.866335842,5.467818011,8.119635311,0.723910733,-5.019854779,10.63312067,2.721462554,Low,High,Low,Low,Low,8.9929855765,4.692831319000001,9.050948461,0.7194858184999999
225,16183,4,4,4,3.583333333,2.75,3.5,4.5,4.416666667,5.0,4.0,4.25,3.5,3.25,3.75,3.5,3.0,3.5,2.5,3.0,4.75,4.75,4.75,4.75,0.27586074,0.447472527,3.126388988,0.664701826,0.057520492,0.019347667,-0.022867552,0.967297976,4215185.838,2748694.299,0.018264933,0.973141822,2051.968243,0.667740282,5052.937956,0.342816074,4915670000000.0,2.17836e+17,0.469926502,0.942667359,0.496304278,17.43415664,9.866335842,5.467818011,8.119635311,0.723910733,-5.019854779,10.63312067,2.721462554,High,High,High,Low,High,8.9929855765,4.692831319000001,9.050948461,0.7194858184999999
247,16183,2,2,2,2.666666667,1.75,3.5,2.75,3.75,4.25,4.5,2.5,2.583333333,3.25,2.0,2.5,4.666666667,5.0,4.25,4.75,4.25,4.25,5.0,3.5,0.27586074,0.447472527,3.126388988,0.664701826,0.057520492,0.019347667,-0.022867552,0.967297976,4215185.838,2748694.299,0.018264933,0.973141822,2051.968243,0.667740282,5052.937956,0.342816074,4915670000000.0,2.17836e+17,0.469926502,0.942667359,0.496304278,17.43415664,9.866335842,5.467818011,8.119635311,0.723910733,-5.019854779,10.63312067,2.721462554,Low,High,Low,High,High,8.9929855765,4.692831319000001,9.050948461,0.7194858184999999
262,16183,2,1,1,2.833333333,2.5,3.0,3.0,3.416666667,3.5,4.0,2.75,2.916666667,3.25,2.25,3.25,3.25,3.25,3.0,3.5,3.916666667,4.0,4.25,3.5,0.27586074,0.447472527,3.126388988,0.664701826,0.057520492,0.019347667,-0.022867552,0.967297976,4215185.838,2748694.299,0.018264933,0.973141822,2051.968243,0.667740282,5052.937956,0.342816074,4915670000000.0,2.17836e+17,0.469926502,0.942667359,0.496304278,17.43415664,9.866335842,5.467818011,8.119635311,0.723910733,-5.019854779,10.63312067,2.721462554,Low,High,Low,Low,Low,8.9929855765,4.692831319000001,9.050948461,0.7194858184999999
305,16183,3,3,3,2.166666667,1.5,3.25,1.75,4.25,4.75,4.0,4.0,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.27586074,0.447472527,3.126388988,0.664701826,0.057520492,0.019347667,-0.022867552,0.967297976,4215185.838,2748694.299,0.018264933,0.973141822,2051.968243,0.667740282,5052.937956,0.342816074,4915670000000.0,2.17836e+17,0.469926502,0.942667359,0.496304278,17.43415664,9.866335842,5.467818011,8.119635311,0.723910733,-5.019854779,10.63312067,2.721462554,Low,High,High,High,Low,8.9929855765,4.692831319000001,9.050948461,0.7194858184999999
60,20745,5,5,5,1.583333333,1.75,1.5,1.5,3.833333333,3.75,4.25,3.5,3.416666667,3.0,3.0,4.25,4.583333333,5.0,4.0,4.75,3.333333333,3.5,4.75,1.75,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,Low,High,High,High,Low,7.947144163,1.4776126989999998,5.992894331,0.6915090935
90,20745,5,5,5,3.5,3.25,3.5,3.75,3.25,3.5,3.5,2.75,3.0,3.25,3.0,2.75,3.583333333,4.0,3.75,3.0,3.75,4.5,3.0,3.75,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,High,Low,Low,High,Low,7.947144163,1.4776126989999998,5.992894331,0.6915090935
94,20745,1,1,1,3.0,2.75,2.25,4.0,3.5,2.75,4.5,3.25,3.083333333,2.5,3.5,3.25,2.333333333,3.0,2.5,1.5,2.666666667,2.75,1.75,3.5,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,Low,High,Low,Low,Low,7.947144163,1.4776126989999998,5.992894331,0.6915090935
119,20745,3,2,1,4.083333333,5.0,3.0,4.25,4.5,4.25,5.0,4.25,4.416666667,4.75,4.0,4.5,2.5,3.5,1.75,2.25,3.333333333,3.25,2.75,4.0,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,High,High,High,Low,Low,7.947144163,1.4776126989999998,5.992894331,0.6915090935
132,20745,5,4,4,2.5,2.0,2.75,2.75,2.666666667,3.25,2.25,2.5,3.916666667,3.0,4.5,4.25,4.583333333,4.75,4.25,4.75,4.166666667,4.5,4.75,3.25,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,Low,Low,High,High,High,7.947144163,1.4776126989999998,5.992894331,0.6915090935
229,20745,1,2,1,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4.0,5.0,4.5,3.666666667,4.25,3.0,3.75,4.0,3.75,4.0,4.25,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,High,High,High,High,High,7.947144163,1.4776126989999998,5.992894331,0.6915090935
233,20745,2,2,1,2.416666667,2.25,2.75,2.25,2.583333333,2.75,3.0,2.0,2.916666667,4.0,2.75,2.0,3.583333333,3.75,3.25,3.75,3.333333333,3.75,2.25,4.0,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,Low,Low,Low,High,Low,7.947144163,1.4776126989999998,5.992894331,0.6915090935
317,20745,5,5,3,3.5,3.0,3.75,3.75,3.583333333,3.75,4.0,3.0,3.916666667,3.75,3.75,4.25,2.083333333,2.5,1.75,2.0,4.0,4.25,3.75,4.0,0.1296277,0.552683897,2.243698841,0.545858518,0.06312336,0.024278169,0.016919448,0.96730108,1079245.984,850278.2326,-0.005985071,0.965225463,2183.334436,0.606059832,4222.766957,0.493852116,1412680000000.0,4.19497e+16,0.363556763,0.922660846,0.460357341,11.37972883,9.413843494,5.992164324,6.480444832,0.520119834,0.824964048,2.455165503,1.45755276,High,High,High,Low,High,7.947144163,1.4776126989999998,5.992894331,0.6915090935
86,29647,3,5,4,1.916666667,2.25,1.5,2.0,2.916666667,3.25,3.25,2.25,2.666666667,2.75,2.25,3.0,3.75,4.0,3.5,3.75,3.0,2.25,3.25,3.5,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,Low,Low,Low,High,Low,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
88,29647,4,4,4,2.916666667,2.75,2.0,4.0,4.666666667,5.0,4.5,4.5,3.5,2.75,4.0,3.75,3.0,4.25,2.25,2.5,4.166666667,3.75,4.5,4.25,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,Low,High,High,Low,High,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
217,29647,4,2,2,4.666666667,4.75,4.75,4.5,2.75,3.0,3.5,1.75,2.583333333,2.0,2.75,3.0,3.416666667,3.75,3.0,3.5,4.166666667,5.0,3.25,4.25,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,High,Low,Low,High,High,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
254,29647,4,4,3,3.583333333,2.75,4.25,3.75,3.5,3.5,4.0,3.0,2.916666667,2.5,2.25,4.0,2.5,2.25,3.5,1.75,4.75,4.75,5.0,4.5,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,High,High,Low,Low,High,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
258,29647,1,1,1,2.166666667,1.5,2.75,2.25,2.25,3.0,2.25,1.5,2.166666667,2.25,1.5,2.75,5.0,5.0,5.0,5.0,3.666666667,3.5,4.0,3.5,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,Low,Low,Low,High,Low,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
259,29647,4,5,4,4.166666667,4.0,4.5,4.0,2.916666667,3.25,3.5,2.0,4.25,4.0,4.5,4.25,3.666666667,4.5,3.0,3.5,4.333333333,3.75,4.75,4.5,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,High,Low,High,High,High,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
266,29647,4,5,3,2.833333333,3.0,4.5,1.0,2.166666667,2.25,2.75,1.5,2.5,2.0,2.5,3.0,2.5,3.0,2.75,1.75,4.333333333,4.25,4.75,4.0,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,Low,Low,Low,Low,High,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
273,29647,3,3,1,3.916666667,3.75,4.0,4.0,4.166666667,3.75,5.0,3.75,3.0,2.5,3.0,3.5,3.75,4.0,2.5,4.75,5.0,5.0,5.0,5.0,0.236934857,0.475810031,0.56745802,0.387142141,0.058046218,0.018619909,-0.01352152,0.966049892,3664844.043,2686001.184,-0.020055203,0.965501201,3797.862477,0.747187899,6013.080478,0.323299492,4305320000000.0,2.31099e+17,0.555650416,0.959878397,0.488117756,14.68410977,6.671209055,7.867538449,3.595874924,1.217940139,-4.917873049,15.37822067,3.857800179,High,High,Low,High,High,5.1335419895,6.817986995999999,7.7156488345,0.7239980765
77,23940,1,1,1,3.166666667,3.75,2.75,3.0,3.25,3.75,3.25,2.75,3.583333333,3.5,4.0,3.25,2.5,2.5,2.25,2.75,3.083333333,3.5,2.0,3.75,0.01531736,0.541499714,3.247759522,0.149370737,0.074,0.024816486,-0.078871516,0.962659867,27110.18421,25558.61211,0.109173249,0.956111473,1091.509656,0.380737349,1719.533996,1.074989051,18066580033.0,208833000000000.0,0.043442946,0.820908721,0.450586269,5.475305043,7.635501595,7.339904042,2.925204442,1.4018562,2.115421522,1.496217753,1.79972958,High,Low,High,Low,Low,5.2803530185,1.565934511,2.928021196,0.6357474949999999
79,23940,3,2,2,2.166666667,2.0,2.5,2.0,4.166666667,4.0,5.0,3.5,2.583333333,2.0,2.0,3.75,4.333333333,5.0,4.5,3.5,3.25,4.25,2.5,3.0,0.01531736,0.541499714,3.247759522,0.149370737,0.074,0.024816486,-0.078871516,0.962659867,27110.18421,25558.61211,0.109173249,0.956111473,1091.509656,0.380737349,1719.533996,1.074989051,18066580033.0,208833000000000.0,0.043442946,0.820908721,0.450586269,5.475305043,7.635501595,7.339904042,2.925204442,1.4018562,2.115421522,1.496217753,1.79972958,Low,High,Low,High,Low,5.2803530185,1.565934511,2.928021196,0.6357474949999999
210,23940,2,1,2,2.416666667,1.75,2.75,2.75,4.583333333,5.0,5.0,3.75,4.166666667,4.5,3.5,4.5,2.75,3.5,2.25,2.5,3.0,2.5,4.0,2.5,0.01531736,0.541499714,3.247759522,0.149370737,0.074,0.024816486,-0.078871516,0.962659867,27110.18421,25558.61211,0.109173249,0.956111473,1091.509656,0.380737349,1719.533996,1.074989051,18066580033.0,208833000000000.0,0.043442946,0.820908721,0.450586269,5.475305043,7.635501595,7.339904042,2.925204442,1.4018562,2.115421522,1.496217753,1.79972958,Low,High,High,Low,Low,5.2803530185,1.565934511,2.928021196,0.6357474949999999
251,23940,4,5,2,4.583333333,4.25,4.75,4.75,2.833333333,3.25,2.5,2.75,2.416666667,2.25,3.25,1.75,4.25,5.0,3.25,4.5,4.583333333,4.5,5.0,4.25,0.01531736,0.541499714,3.247759522,0.149370737,0.074,0.024816486,-0.078871516,0.962659867,27110.18421,25558.61211,0.109173249,0.956111473,1091.509656,0.380737349,1719.533996,1.074989051,18066580033.0,208833000000000.0,0.043442946,0.820908721,0.450586269,5.475305043,7.635501595,7.339904042,2.925204442,1.4018562,2.115421522,1.496217753,1.79972958,High,Low,Low,High,High,5.2803530185,1.565934511,2.928021196,0.6357474949999999
306,23940,4,4,1,4.0,4.75,4.0,3.25,3.083333333,2.75,3.0,3.5,2.916666667,3.5,2.5,2.75,2.833333333,3.0,3.0,2.5,3.833333333,3.75,3.25,4.5,0.01531736,0.541499714,3.247759522,0.149370737,0.074,0.024816486,-0.078871516,0.962659867,27110.18421,25558.61211,0.109173249,0.956111473,1091.509656,0.380737349,1719.533996,1.074989051,18066580033.0,208833000000000.0,0.043442946,0.820908721,0.450586269,5.475305043,7.635501595,7.339904042,2.925204442,1.4018562,2.115421522,1.496217753,1.79972958,High,Low,Low,Low,Low,5.2803530185,1.565934511,2.928021196,0.6357474949999999
307,23940,1,1,1,3.666666667,3.75,3.75,3.5,3.25,3.5,3.25,3.0,3.5,3.0,3.5,4.0,3.083333333,3.75,2.5,3.0,3.416666667,4.25,1.5,4.5,0.01531736,0.541499714,3.247759522,0.149370737,0.074,0.024816486,-0.078871516,0.962659867,27110.18421,25558.61211,0.109173249,0.956111473,1091.509656,0.380737349,1719.533996,1.074989051,18066580033.0,208833000000000.0,0.043442946,0.820908721,0.450586269,5.475305043,7.635501595,7.339904042,2.925204442,1.4018562,2.115421522,1.496217753,1.79972958,High,Low,High,Low,Low,5.2803530185,1.565934511,2.928021196,0.6357474949999999
77,22484,1,1,1,3.166666667,3.75,2.75,3.0,3.25,3.75,3.25,2.75,3.583333333,3.5,4.0,3.25,2.5,2.5,2.25,2.75,3.083333333,3.5,2.0,3.75,0.153903761,0.531323414,2.722743821,0.458564081,0.07105802,0.025358526,-0.014438944,0.966653575,2295500.581,1695730.304,0.086287217,0.968635041,1189.258332,0.411579321,3696.326122,0.589709656,1511980000000.0,3.95806e+16,0.329550307,0.897873719,0.490084197,12.83541179,9.279946605,5.475714789,7.368418917,1.127131095,-0.687100518,3.516621232,2.077157803,High,Low,High,Low,Low,8.324182761,2.2403033766666667,6.6234955555,0.693978958
78,22484,4,4,3,2.583333333,2.5,3.25,2.0,2.5,3.25,2.5,1.75,2.25,2.25,1.5,3.0,4.166666667,4.25,4.25,4.0,4.416666667,4.75,4.75,3.75,0.153903761,0.531323414,2.722743821,0.458564081,0.07105802,0.025358526,-0.014438944,0.966653575,2295500.581,1695730.304,0.086287217,0.968635041,1189.258332,0.411579321,3696.326122,0.589709656,1511980000000.0,3.95806e+16,0.329550307,0.897873719,0.490084197,12.83541179,9.279946605,5.475714789,7.368418917,1.127131095,-0.687100518,3.516621232,2.077157803,Low,Low,Low,High,High,8.324182761,2.2403033766666667,6.6234955555,0.693978958
136,22484,4,5,4,4.166666667,4.5,3.75,4.25,3.666666667,4.5,3.25,3.25,4.166666667,4.25,4.25,4.0,1.583333333,1.5,1.5,1.75,4.833333333,4.75,5.0,4.75,0.153903761,0.531323414,2.722743821,0.458564081,0.07105802,0.025358526,-0.014438944,0.966653575,2295500.581,1695730.304,0.086287217,0.968635041,1189.258332,0.411579321,3696.326122,0.589709656,1511980000000.0,3.95806e+16,0.329550307,0.897873719,0.490084197,12.83541179,9.279946605,5.475714789,7.368418917,1.127131095,-0.687100518,3.516621232,2.077157803,High,High,High,Low,High,8.324182761,2.2403033766666667,6.6234955555,0.693978958
229,22484,1,1,1,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4.0,5.0,4.5,3.666666667,4.25,3.0,3.75,4.0,3.75,4.0,4.25,0.153903761,0.531323414,2.722743821,0.458564081,0.07105802,0.025358526,-0.014438944,0.966653575,2295500.581,1695730.304,0.086287217,0.968635041,1189.258332,0.411579321,3696.326122,0.589709656,1511980000000.0,3.95806e+16,0.329550307,0.897873719,0.490084197,12.83541179,9.279946605,5.475714789,7.368418917,1.127131095,-0.687100518,3.516621232,2.077157803,High,High,High,High,High,8.324182761,2.2403033766666667,6.6234955555,0.693978958
260,22484,3,2,2,3.416666667,2.75,4.5,3.0,3.083333333,2.75,3.25,3.25,3.333333333,2.5,4.0,3.5,2.666666667,2.0,3.25,2.75,4.083333333,3.75,4.5,4.0,0.153903761,0.531323414,2.722743821,0.458564081,0.07105802,0.025358526,-0.014438944,0.966653575,2295500.581,1695730.304,0.086287217,0.968635041,1189.258332,0.411579321,3696.326122,0.589709656,1511980000000.0,3.95806e+16,0.329550307,0.897873719,0.490084197,12.83541179,9.279946605,5.475714789,7.368418917,1.127131095,-0.687100518,3.516621232,2.077157803,High,Low,High,Low,High,8.324182761,2.2403033766666667,6.6234955555,0.693978958
274,22484,2,1,1,3.0,2.75,3.0,3.25,4.0,3.75,4.5,3.75,3.833333333,3.75,4.0,3.75,3.666666667,3.25,4.25,3.5,4.75,4.25,5.0,5.0,0.153903761,0.531323414,2.722743821,0.458564081,0.07105802,0.025358526,-0.014438944,0.966653575,2295500.581,1695730.304,0.086287217,0.968635041,1189.258332,0.411579321,3696.326122,0.589709656,1511980000000.0,3.95806e+16,0.329550307,0.897873719,0.490084197,12.83541179,9.279946605,5.475714789,7.368418917,1.127131095,-0.687100518,3.516621232,2.077157803,Low,High,High,High,High,8.324182761,2.2403033766666667,6.6234955555,0.693978958
48,29767,5,4,3,3.666666667,3.75,3.25,4.0,3.25,3.25,3.25,3.25,3.25,2.75,3.75,3.25,3.666666667,3.75,3.5,3.75,3.5,3.5,3.25,3.75,0.254181321,0.416572077,1.22462203,0.503735257,0.056174497,0.020640087,-0.001535723,0.970183963,1682005.075,1357887.446,-0.05869575,0.97305525,3945.934447,0.784658175,6081.254376,0.283397144,7478770000000.0,4.35779e+17,0.575331087,0.963696129,0.50311941,16.48371126,8.432451319,5.763431912,5.750682866,1.081721858,-8.250082048,25.91814456,2.901905555,High,Low,High,High,Low,7.0915670925,9.967257324333334,8.6341847175,0.7334077695000001
